ID,Planting_Date,Harvest_Date,Sowing_Seeds_Number,Seeds_Per_Site,Plant_Density_20_days,Chemical_Treat_Disease,Chemical_Treat_Weeds,Chemical_Treat_Pests,Total_N,Total_P,Total_K,Number_Chemical_Ferti,pH,pH2,Efective_Depth,TM_Avg_VEG,TA_Avg_VEG,DR_Avg_VEG,SR_Accu_VEG,P_10_Freq_VEG,TA_Avg_CF,SR_Accu_CF,P_Accu_CF,RH_Avg_CF,SR_Accu_MAT,P_10_Freq_MAT,RH_Avg_MAT,Numero_de_tecnicos,Sowing_Method,Seeds_Treatment,Cultivar,Former_Crop,Field_Drainage,Harvest_Method,Cultivar_Type,Soil_Structure,Runoff,Soil_Texture,Organic_Matter_Content,Departemento,Yield
2077,5/24/2015,10/2/2015,48484.84848,3,60000,0,2,2,0.092,0,0,2,5.5,6.6,23,25.24072766,29.12786383,7.774272342,14353.36762,0.05,28.94513473,22848.70159,127.5,81.99105052,13620.99248,0.03030303,82,1,Manual,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.2
3981,5/7/2016,9/18/2016,48484.84848,3,60000,0,1,1,0.092,0,0,2,5.5,6.6,23,24.87,28.4875,7.235,15185.00412,0.2,29.12956126,21418.00189,89.1,85.15190235,17547.53907,0.043478261,82.44523761,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.2
3983,5/4/2016,9/20/2016,45454.54545,1,60000,0,2,1,0.061,0.015,0.015,2,5.5,6.6,24,24.8,28.3775,7.155,14550.35188,0.175,29.18676495,21873.42558,63.8,84.62571149,15547.32892,0.048780488,82.43902439,1,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.1
3984,5/4/2016,9/19/2016,51515.15152,3,60000,0,2,1,0.061,0.015,0.015,2,5.5,6.6,20,24.845,28.46,7.23,15071.31613,0.175,29.14366151,21658.74596,81.3,84.88433218,13893.85887,0.054054054,82.40540541,1,Manual,NO,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,4.9
2098,5/23/2015,10/1/2015,45454.54545,3,60000,0,2,2,0.092,0,0,2,5.5,6.6,20,24.935,28.495,7.12,14802.13813,0.2,29.01921643,21173.18529,105.6,85.56569545,14071.68061,0.027777778,82.29113695,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.2
2099,5/21/2015,9/28/2015,45454.54545,3,60000,0,1,2,0.092,0,0,2,6,7.2,27,24.82,28.4625,7.285,13956.84196,0.1,29.17469599,22720.53977,163.8,83.36683605,14745.36178,0.026315789,82.34210526,1,Manual,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,3.9
2100,5/24/2015,9/28/2015,54545.45455,3,55000,0,1,2,0.092,0,0,2,6,7.2,19,24.89072766,28.62286383,7.464272342,13662.96873,0.1,29.02444507,22858.34457,113.8,83.15551824,13528.47739,0.028571429,82.25714286,1,Manual,NO,Impacto (Syngenta),Pastos,NO,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4.3
2101,5/20/2015,10/1/2015,48484.84848,3,60000,0,2,1,0.092,0,0,2,6,7.2,25,24.82,28.4625,7.285,13956.84196,0.1,29.17469599,22720.53977,163.8,83.36683605,13545.5217,0.028571429,82.51428571,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.2
2102,5/21/2015,9/28/2015,45454.54545,3,60000,0,1,2,0.092,0,0,2,6,7.2,60,24.8,28.3775,7.155,14550.35188,0.175,29.18676495,21873.42558,63.8,84.62571149,12779.97303,0.058823529,82.32352941,1,Manual,NO,PIONEER 30F35 H,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.2
2103,5/25/2015,9/30/2015,54545.45455,3,50000,0,1,2,0.046,0,0,1,6,7.2,27,24.82,28.4625,7.285,13956.84196,0.1,29.17469599,22720.53977,163.8,83.36683605,14262.02776,0.027027027,82.48648649,1,Manual,NO,Impacto (Syngenta),Pastos,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,4.2
2104,5/20/2015,10/2/2015,48484.84848,3,60000,0,1,1,0.046,0,0,1,6,7.2,22,24.79,28.29,7,13132.50077,0.125,29.2298684,22960.24572,163.8,83.67718088,12902.7528,0.029411765,82.47058824,1,Manual,NO,PIONEER 30F35 HRR,Pastos,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,4.6
2105,5/12/2015,9/21/2015,48484.84848,3,60000,0,2,1,0.092,0,0,2,6,7.2,19,24.805,28.3825,7.155,13459.32765,0.1,29.18331668,22923.8841,163.8,83.53924985,15011.17551,0.025641026,82.33333333,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.2
4161,5/6/2016,9/19/2016,54545.45455,3,60000,0,1,2,0.092,0,0,2,6,7.2,26,24.73,28.2625,7.065,13512.0519,0.15,29.22124771,22336.61815,163.8,83.97028433,15908.82204,0.024390244,82.34146341,1,Manual,NO,ADV 9339 (Syngenta),Pastos,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,4.5
4162,5/10/2016,9/20/2016,48484.84848,3,60000,0,1,2,0.058,0.024,0.012,2,6,7.2,31,24.77,28.3275,7.115,14404.67836,0.175,29.2298684,22736.45634,109.7,79.5862069,19283.26344,0,72.93023256,1,Manual,NO,PIONEER 30F35 HRR,Pastos,NO,Manual,OGM,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,4.8
2109,5/20/2015,9/28/2015,54545.45455,3,60000,0,3,1,0.092,0,0,2,6,7.2,24,24.845,28.46,7.23,15071.31613,0.175,29.14366151,21658.74596,81.3,84.88433218,14463.5777,0.051282051,82.38461538,1,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,3.1
4165,5/6/2016,9/10/2016,54545.45455,3,60000,0,3,2,0.092,0,0,2,6,7.2,20,24.83,28.395,7.13,14508.86729,0.15,29.21090288,21912.39381,63.8,84.48752571,15195.51488,0.05,82.475,1,Manual,NO,PIONEER 30F35 H,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,3.8
4166,5/3/2016,9/12/2016,54545.45455,3,55000,0,3,2,0.069,0,0,2,6,7.2,12,24.8,28.3775,7.155,14550.35188,0.175,29.18676495,21873.42558,63.8,84.62571149,15547.32892,0.048780488,82.43902439,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,GRANULAR,NINGUNO,F,BAJA,Cordoba,1.2
4167,5/10/2016,9/22/2016,48484.84848,3,60000,0,3,2,0.092,0,0,2,5.5,6.6,23,24.79,28.3725,7.165,13316.26555,0.1,29.18848909,23085.60793,163.8,83.60821536,14908.28172,0.025641026,82.35897436,1,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,3.2
4251,5/9/2016,9/24/2016,60606.06061,1,71000,0,2,4,0.076,0,0.02,2,5,6,20,23.9675,28.31625,8.6975,14575.70841,0.15,29.08275862,22478.02236,129.3,80.18965517,14000.71268,0,73.32258065,1,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,5.9
4252,5/15/2016,9/27/2016,60606.06061,1,70000,0,2,2,0.076,0,0.02,2,5,6,43,23.9675,28.31625,8.6975,14575.70841,0.15,29.08275862,22478.02236,129.3,80.18965517,19069.6855,0,73.3255814,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,5.8
4376,5/10/2016,9/28/2016,45454.54545,3,55000,1,1,1,0.061,0.015,0.015,2,6,7.2,60,24.92072766,28.60286383,7.364272342,13852.63066,0.125,29.05892783,22561.93041,113.8,83.30301798,12372.26237,0.03125,82.375,1,Manual,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,MEDIA,Cordoba,5.1
4377,5/1/2016,9/27/2016,48484.84848,3,55000,0,0,2,0.092,0,0,2,5.5,6.6,35,24.74,28.2575,7.035,13398.77363,0.125,29.24538564,22587.79378,163.8,83.79787054,12952.7238,0.029411765,82.52941176,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,4.7
4378,4/27/2016,9/23/2016,45454.54545,3,50000,0,1,1,0.061,0.015,0.015,2,6,7.2,22,24.85,28.375,7.05,14329.66687,0.175,29.20400633,22024.67558,63.8,84.59097398,17136.53194,0.044444444,82.35555556,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.5
4379,4/25/2016,9/24/2016,54545.45455,3,60000,0,2,2,0.046,0,0,1,6,7.2,32,24.83,28.395,7.13,14508.86729,0.15,29.21090288,21912.39381,63.8,84.48752571,13962.50537,0.054054054,82.2972973,1,Manual,NO,ADV 9339 (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,3.2
4390,5/12/2016,9/21/2016,51515.15152,3,60000,0,2,2,0.092,0,0,2,6,7.2,34,24.86,28.4325,7.145,14905.89335,0.2,29.09852678,21434.30538,89.1,85.23810924,13773.06424,0.055555556,82.40224806,1,Manual,NO,Otro,Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,3.2
4391,5/6/2016,9/21/2016,54545.45455,3,55000,0,1,1,0.092,0,0,2,6,7.2,20,25.00572766,28.76786383,7.524272342,14767.97377,0.175,28.96582438,24494.63599,14.9,82.91413893,4051.181842,0,82.22222222,1,Manual,NO,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5
4414,5/12/2016,9/22/2016,48484.84848,1,60000,0,2,1,0.092,0,0,2,6,7.2,26,24.88072766,28.61286383,7.464272342,13704.18206,0.1,29.03306576,22770.26066,113.8,83.25896652,14326.53899,0.027027027,82.24324324,1,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4.7
4417,5/12/2016,9/20/2016,48484.84848,3,50000,0,2,1,0.015,0.015,0.015,1,6,7.2,26,25.05572766,28.78536383,7.459272342,13753.34004,0.1,28.95720369,22718.68485,113.8,82.81069066,12461.1633,0.03125,82.25,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4.8
4419,5/8/2016,9/20/2016,45454.54545,3,55000,0,1,2,0.061,0.015,0.015,2,6,7.2,22,24.83393869,28.53196935,7.39606131,13995.12547,0.1,29.11816541,22831.97702,143.8,83.42370763,12317.85332,0.03125,82.40625,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,6.1
4421,5/8/2016,9/18/2016,48484.84848,3,55000,0,2,2,0.092,0,0,2,6,7.2,30,24.86,28.4275,7.135,14785.19673,0.2,29.16952357,21887.81449,63.8,84.79812528,13737.44073,0.054054054,82.37837838,1,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,5.6
4434,5/5/2016,9/12/2016,45454.54545,3,55000,1,1,1,0.061,0.015,0.015,2,6,7.2,25,24.77,28.3275,7.115,14057.87923,0.15,29.2298684,21941.39192,163.8,84.1599395,15798.90497,0.024390244,82.34146341,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.4
4439,5/5/2016,9/18/2016,49828.44095,4,15000,0,0,0,0.056067092,0.005927276,0.015129223,1.598366072,5.5,6.6,60,24.87,28.4875,7.235,15185.00412,0.2,29.12956126,21418.00189,89.1,85.15190235,16310.89384,0.046511628,82.31351001,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,LENTO,FrL,MEDIA,Cordoba,1.6
2447,5/25/2015,10/5/2015,48484.84848,3,55000,0,2,2,0.015,0.015,0.015,1,5.5,6.6,60,24.75,28.3125,7.125,13788.32539,0.15,29.21952357,22101.05338,163.8,84.14269812,16339.83243,0.023809524,82.35714286,1,Manual,NO,DK7088,Maiz,NO,Manual,OGM,ATERRONADA,LENTO,F,MEDIA,Cordoba,5.3
2449,5/20/2015,9/29/2015,48484.84848,1,55000,0,2,1,0.092,0,0,2,5.5,6.6,21,24.89,28.495,7.21,15200.03578,0.2,29.11779944,21458.54681,89.1,84.98778045,14304.51098,0.052631579,82.39473684,1,Mecanizado,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5
2450,5/26/2015,10/4/2015,48484.84848,3,55000,1,1,1,0.061,0.015,0.015,2,6,7.2,20,24.79,28.275,6.97,13314.2467,0.125,29.24883392,22727.40629,163.8,83.71166364,14174.67655,0.027027027,82.37837838,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.2
2452,5/20/2015,9/28/2015,39393.93939,4,33000,0,1,0,0.023,0,0,1,5.5,6.6,22,25.1748606,28.7599303,7.170139401,15569.62426,0.225,28.77438885,20243.17356,122.4,86.97948855,16182.66877,0.05,81.76202326,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,NINGUNO,FrL,BAJA,Cordoba,1.8
2454,5/24/2015,10/3/2015,36363.63636,4,30000,0,1,0,0.023,0,0,1,5.5,6.6,60,24.845,28.46,7.23,15071.31613,0.175,29.14366151,21658.74596,81.3,84.88433218,14463.5777,0.051282051,82.38461538,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,LENTO,F,MEDIA,Cordoba,1.8
4564,5/12/2016,9/28/2016,60606.06061,1,73000,0,2,2,0.069,0,0,2,5,6,70,24.0375,28.41625,8.7575,14702.50264,0.175,29.03965517,22395.11415,128.6,80.4137931,20301.14637,0,73.54347826,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,3.9
4565,5/20/2016,10/12/2016,60606.06061,1,73000,0,2,1,0.069,0,0,2,5,6,70,24.0375,28.41625,8.7575,14702.50264,0.175,29.03965517,22395.11415,128.6,80.4137931,20783.58556,0,73.53191489,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,3.9
4566,5/12/2016,9/24/2016,57575.75758,1,73000,0,1,3,0.046,0,0,1,5.5,6.6,70,24.045,28.48,8.87,14777.3866,0.175,28.96206897,22174.69514,127.1,80.84482759,17865.7354,0,73.575,1,Mecanizado,SI,Otro,Maiz,SI,Manual,Hibrido,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,4
4567,5/14/2016,9/30/2016,57575.75758,1,73000,0,1,2,0.092,0,0,2,5.5,6.6,70,24.045,28.48,8.87,14777.3866,0.175,28.96206897,22174.69514,127.1,80.84482759,17456.0252,0,73.58974359,1,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,4.3
4570,5/15/2016,10/9/2016,51515.15152,2,71000,0,2,4,0.069,0,0,2,5.5,6.6,70,24.0425,28.47125,8.8575,14848.20902,0.175,28.99827586,22236.90457,128.6,80.67241379,18236.04983,0,73.48780488,1,Manual,NO,Otro,Maiz,SI,Manual,Hibrido,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,3.5
2502,5/15/2015,9/25/2015,51515.15152,2,71000,0,2,3,0.0805,0,0,2,5.5,6.6,70,23.9925,28.36625,8.7475,14713.03678,0.175,29.06724138,22406.50915,129.3,80.27586207,17766.46814,0,73.425,1,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,Hibrido,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,3.8
2503,5/27/2015,10/29/2015,60606.06061,1,72000,0,2,3,0.092,0,0,2,5,6,40,24.0125,28.34625,8.6675,14512.39412,0.175,29.11724138,22540.06624,109.7,79.93103448,19202.85703,0,73.23255814,1,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,4.1
2504,5/20/2015,9/27/2015,57575.75758,1,73000,0,2,2,0.0745,0,0,2,5.5,6.6,39,24.0225,28.30625,8.5675,14390.09245,0.15,29.10344828,22609.97177,129.3,79.98275862,20542.5642,0,73.19565217,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FA,MEDIA,Cordoba,4.1
4577,5/20/2016,10/10/2016,57575.75758,1,73000,0,2,1,0.0745,0,0,2,5.5,6.6,36,24.0225,28.30625,8.5675,14390.09245,0.15,29.10344828,22609.97177,129.3,79.98275862,20066.36681,0,73.24444444,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FA,MEDIA,Cordoba,4
4597,5/5/2016,9/15/2016,51515.15152,2,71000,0,2,3,0.046,0,0,1,5,6,70,23.9875,28.30375,8.6325,14410.85313,0.175,29.17931034,22604.94844,109.7,79.79310345,18349.13384,0,73.17073171,1,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,Hibrido,ATERRONADA,LENTO,FA,BAJA,Cordoba,3.9
4598,5/9/2016,9/25/2016,57575.75758,2,71000,0,2,3,0.046,0,0,1,5,6,70,23.9575,28.28125,8.6475,14397.48271,0.175,29.19655172,22613.7296,109.7,79.70689655,18374.71611,0,73.12195122,1,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,Hibrido,ATERRONADA,LENTO,FA,MEDIA,Cordoba,3.9
4599,5/3/2016,9/10/2016,63636.36364,1,73000,0,1,1,0.086,0,0,2,5.5,6.6,70,24.0375,28.41625,8.7575,14702.50264,0.175,29.03965517,22395.11415,128.6,80.4137931,23032.90724,0,73.34615385,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,4
2523,5/16/2015,9/27/2015,63636.36364,1,73000,0,1,2,0.086,0,0,2,5.5,6.6,70,24.0425,28.47125,8.8575,14848.20902,0.175,28.99827586,22236.90457,128.6,80.67241379,21748.48426,0,73.48979592,1,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,4
2526,5/18/2015,9/28/2015,51515.15152,2,72000,0,2,1,0.076,0,0,2,5,6,60,24.0375,28.46375,8.8525,14788.14784,0.175,28.98275862,22086.62894,128.1,80.82758621,19587.73914,0,73.45454545,1,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,4.1
4610,5/8/2016,9/20/2016,54545.45455,3,55000,0,1,1,0.092,0,0,2,6,7.2,23,24.0425,28.47125,8.8575,14848.20902,0.175,28.99827586,22236.90457,128.6,80.67241379,17366.42167,0,73.46153846,1,Manual,NO,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.1
4611,5/8/2016,9/23/2016,48484.84848,3,55000,0,2,2,0.069,0,0,3,6,7.2,18,25.155,28.655,7,15045.66099,0.225,28.85542333,20484.42207,107.4,86.65190235,27398.41281,0.043478261,81.92001348,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,6
4614,5/24/2016,10/8/2016,54545.45455,3,55000,1,1,1,0.092,0,0,2,6,7.2,23,24.935,28.495,7.12,14802.13813,0.2,29.01921643,21173.18529,105.6,85.56569545,16183.51658,0.047619048,82.20192691,1,Manual,NO,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.4
4615,5/9/2016,9/25/2016,60606.06061,1,55000,0,1,1,0.061,0.015,0.015,2,5.5,6.6,25,24.83,28.395,7.13,14508.86729,0.15,29.21090288,21912.39381,63.8,84.48752571,13609.78023,0.055555556,82.25,1,Mecanizado,NO,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.1
4616,5/12/2016,9/26/2016,48484.84848,1,55000,0,1,1,0.092,0,0,2,5.5,6.6,18,24.77,28.3275,7.115,14404.67836,0.175,29.2298684,22736.45634,109.7,79.5862069,17403.18504,0,73.07692308,1,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,5.8
4618,5/12/2016,9/26/2016,48484.84848,1,65000,1,1,1,0.061,0.015,0.015,2,6,7.2,22,24.85,28.375,7.05,14390.09245,0.15,29.20400633,22609.97177,129.3,84.59097398,17864.28301,0,82.4,1,Mecanizado,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.8
2554,5/20/2015,9/26/2015,48484.84848,1,55000,1,2,1,0.061,0.015,0.015,2,5.5,6.6,22,24.83,28.395,7.13,14512.39412,0.175,29.21090288,22540.06624,109.7,84.48752571,16183.06664,0,82.25,1,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.6
4628,5/15/2016,10/1/2016,51515.15152,1,55000,0,2,2,0.061,0.015,0.015,2,5.5,6.6,23,24.77,28.3275,7.115,14404.67836,0.175,29.2298684,22736.45634,109.7,79.5862069,17403.18504,0,73.07692308,1,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.3
4629,5/25/2016,10/3/2016,54545.45455,1,55000,0,2,1,0.0225,0.0225,0.0225,1,6,7.2,25,24.945,28.4975,7.105,14606.62188,0.15,29.02783712,22132.60204,156.6,85.41052304,19027.23327,0,82.24374256,1,Mecanizado,NO,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.1
2562,5/25/2015,10/5/2015,48484.84848,3,55000,0,1,2,0.0225,0.0225,0.0225,1,5.5,6.6,24,24.8,28.3775,7.155,14550.35188,0.175,29.18676495,21873.42558,63.8,84.62571149,14663.40883,0.051282051,82.33333333,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.3
2564,5/25/2015,10/15/2015,54545.45455,3,55000,0,1,2,0.061,0.015,0.015,2,6,7.2,23,24.4325,28.77125,8.6775,14738.29482,0.1,28.64310345,21433.19403,237.2,82.22413793,16964.79013,0,73.92105263,1,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FrL,BAJA,Cordoba,5.2
2565,5/26/2015,10/5/2015,45454.54545,3,60000,0,2,1,0.092,0,0,2,5.5,6.6,23,25.045,28.565,7.04,14733.47391,0.15,28.97094057,21823.24661,159.8,81.4137931,17445.55381,0,73.97435897,1,Manual,SI,PIONEER 30F35 H,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.8
2566,5/16/2015,9/28/2015,54545.45455,3,55000,1,1,1,0.069,0,0,2,5.5,6.6,25,24.83,28.375,7.09,14410.85313,0.175,29.23848909,22604.94844,109.7,79.79310345,16236.14963,0,73,1,Manual,SI,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.5
2567,5/18/2015,10/12/2015,48484.84848,1,60000,0,2,1,0.061,0.015,0.015,2,6,7.2,16,24.805,28.3825,7.155,13459.32765,0.1,29.18331668,22923.8841,163.8,83.53924985,14589.2143,0.026315789,82.34210526,1,Mecanizado,SI,DK7088,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FrL,BAJA,Cordoba,5.8
2569,6/1/2015,10/12/2015,51515.15152,1,55000,0,2,1,0.115,0,0,2,6,7.2,32,24.77,28.3275,7.115,14057.87923,0.15,29.2298684,21941.39192,163.8,84.1599395,14188.85609,0.027027027,82.45945946,1,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,5.5
4637,5/18/2016,9/5/2016,54545.45455,3,58000,1,1,1,0.061,0.015,0.015,2,6,7.2,25,24.2925,28.64375,8.7025,14752.46935,0.125,28.75862069,21634.21982,189.7,81.86206897,14766.12578,0,73.90909091,1,Manual,SI,DK 234,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,5.7
2575,5/16/2015,9/28/2015,39393.93939,4,30000,0,0,0,0.023,0,0,1,6,7.2,60,24.79,28.29,7,13132.50077,0.125,29.2298684,22960.24572,163.8,83.67718088,15729.3271,0.024390244,82.43902439,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,2.1
2576,5/24/2015,10/5/2015,36363.63636,4,32000,0,0,1,0.023,0,0,1,6,7.2,17,24.89,28.495,7.21,15200.03578,0.2,29.11779944,21458.54681,89.1,84.98778045,17071.86687,0.044444444,82.48888889,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,LENTO,FrL,MEDIA,Cordoba,2.2
4640,5/19/2016,9/30/2016,36363.63636,3,32000,0,0,0,0.023,0,0,1,6,7.2,14,24.83,28.395,7.13,14508.86729,0.15,29.21090288,21912.39381,63.8,84.48752571,13609.78023,0.055555556,82.25,1,Manual,NO,Otro,Maiz,NO,Manual,Semilla Campesina,ATERRONADA,LENTO,FrL,BAJA,Cordoba,2.3
2578,5/21/2015,9/28/2015,48484.84848,3,60000,1,1,1,0.061,0.015,0.015,2,6,7.2,23,24.86,28.4275,7.135,14785.19673,0.2,29.16952357,21887.81449,63.8,84.79812528,13737.44073,0.054054054,82.37837838,1,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5.6
4642,5/19/2016,9/30/2016,63636.36364,1,62000,1,2,0,0.161,0,0.09,3,6,7.2,60,24.5325,28.9219472,8.778894401,15221.05988,0.225,28.51565692,22515.62273,243.1,79.10161833,18685.24873,0.152173913,79.36742152,1,Mecanizado,SI,Status (Syngenta),Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,6.6
2580,5/20/2015,9/30/2015,60606.06061,1,74000,1,3,2,0.107,0.015,0.045,3,6,7.2,60,24.3625,28.7809267,8.836853402,15270.45204,0.25,28.48845972,23140.45692,246.5,78.79402933,14478.69566,0.138888889,79.57615421,1,Mecanizado,SI,P3966 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,6.8
